time,x,y,z
12393,0.8748,-0.2215,-0.04256
12410,0.8748,-0.2215,-0.04259
12428,0.8748,-0.2215,-0.04259
12445,0.8748,-0.2214,-0.04263
12459,0.8749,-0.2214,-0.04258
12478,0.8748,-0.2215,-0.04257
12491,0.8748,-0.2215,-0.04257
12511,0.8745,-0.2216,-0.04264
12525,0.8744,-0.2216,-0.04262
12543,0.8743,-0.2218,-0.04256
12564,0.8743,-0.2218,-0.04256
12576,0.8742,-0.2221,-0.04266
12593,0.8743,-0.2221,-0.04275
12610,0.8744,-0.2221,-0.04276
12625,0.8744,-0.2221,-0.04276
12643,0.8744,-0.222,-0.04272
12661,0.8745,-0.222,-0.04257
12681,0.8746,-0.2219,-0.04257
12693,0.8746,-0.2219,-0.04256
12709,0.8745,-0.2219,-0.04255
12727,0.8747,-0.2216,-0.04233
12744,0.875,-0.2214,-0.04222
12760,0.875,-0.2214,-0.0422
12776,0.875,-0.2214,-0.04234
12792,0.8749,-0.2215,-0.0424
12812,0.8747,-0.2214,-0.04249
12826,0.8747,-0.2214,-0.04248
12844,0.8746,-0.2215,-0.04245
12860,0.8745,-0.2218,-0.04246
12879,0.8746,-0.2219,-0.04265
12893,0.8745,-0.2219,-0.04265
12909,0.8746,-0.2218,-0.0427
12927,0.8746,-0.2217,-0.04276
12944,0.8746,-0.2218,-0.04282
12962,0.8746,-0.2218,-0.04282
12977,0.8746,-0.2218,-0.04283
12991,0.8746,-0.2218,-0.04291
13008,0.8748,-0.2217,-0.04295
13025,0.8748,-0.2217,-0.04295
13043,0.8749,-0.2218,-0.04295
13058,0.8748,-0.2218,-0.04297
13077,0.8748,-0.2218,-0.04298
13090,0.8748,-0.2218,-0.04298
13107,0.8749,-0.2217,-0.04297
13124,0.8749,-0.2217,-0.04297
13142,0.8747,-0.2217,-0.04298
13161,0.8747,-0.2218,-0.04297
13176,0.8747,-0.2218,-0.04297
13191,0.8747,-0.222,-0.04294
13211,0.8747,-0.2219,-0.04295
13225,0.8747,-0.2219,-0.04295
13241,0.8745,-0.2221,-0.04306
13258,0.8745,-0.2223,-0.04306
13279,0.8745,-0.2223,-0.04307
13294,0.8746,-0.2224,-0.04308
13311,0.8746,-0.2226,-0.04313
13326,0.8749,-0.2226,-0.0432
13344,0.875,-0.2228,-0.04332
13360,0.875,-0.2228,-0.04333
13378,0.875,-0.2229,-0.04336
13393,0.8748,-0.2229,-0.04336
13410,0.8746,-0.223,-0.04333
13428,0.8746,-0.223,-0.04334
13444,0.8744,-0.2228,-0.04339
