time,x,y,z
6334,-0.498,0.3043,0.1441
6350,-0.4978,0.304,0.1441
6368,-0.4982,0.3044,0.1437
6385,-0.4983,0.305,0.1443
6401,-0.4983,0.3054,0.1451
6422,-0.4981,0.3052,0.1451
6446,-0.498,0.3059,0.1467
6468,-0.4994,0.3122,0.148
6485,-0.4992,0.3124,0.1482
6501,-0.4995,0.3137,0.1491
6520,-0.4997,0.3154,0.148
6532,-0.4993,0.3168,0.1481
6550,-0.4991,0.3171,0.1483
6567,-0.5003,0.3195,0.1492
6583,-0.5007,0.3201,0.1493
6599,-0.5006,0.3205,0.1495
6615,-0.5016,0.3232,0.1496
6634,-0.5025,0.3251,0.1502
6650,-0.5038,0.3289,0.1508
6666,-0.505,0.3316,0.1509
6683,-0.5053,0.3328,0.1511
6699,-0.5059,0.3316,0.1515
6717,-0.5057,0.3318,0.1522
6733,-0.5059,0.3341,0.1527
6756,-0.5061,0.3349,0.1529
6766,-0.506,0.3339,0.152
6784,-0.5065,0.3337,0.1523
6800,-0.5066,0.3334,0.1525
6822,-0.5068,0.3339,0.1526
6844,-0.5072,0.3347,0.1526
6868,-0.5071,0.3348,0.1526
6885,-0.5072,0.3352,0.1527
6902,-0.5074,0.3354,0.1524
6915,-0.5081,0.335,0.1516
6934,-0.5088,0.3341,0.151
6952,-0.509,0.3345,0.1511
6967,-0.5091,0.3341,0.151
6983,-0.5088,0.3343,0.151
6999,-0.5095,0.3349,0.1512
7018,-0.5097,0.3352,0.1512
7044,-0.5114,0.3382,0.1518
7066,-0.5107,0.3364,0.1511
7082,-0.5109,0.3366,0.1511
7100,-0.511,0.3366,0.1513
7118,-0.5112,0.3365,0.1511
7131,-0.5112,0.3359,0.1512
7150,-0.5114,0.3362,0.1512
7173,-0.5122,0.3356,0.1521
7181,-0.5121,0.3343,0.1516
7201,-0.5121,0.334,0.1515
7215,-0.5122,0.3342,0.1515
7243,-0.5117,0.3313,0.151
7267,-0.5116,0.3307,0.1515
7283,-0.5118,0.3307,0.1515
7302,-0.512,0.3308,0.1514
7317,-0.5125,0.3295,0.1515
7336,-0.5126,0.3292,0.1512
7350,-0.5127,0.3291,0.1512
7366,-0.5128,0.3292,0.1513
7384,-0.5131,0.3298,0.1516
7400,-0.5134,0.33,0.1516
7417,-0.5135,0.3299,0.1516
7446,-0.5132,0.3302,0.1516
7468,-0.5131,0.3301,0.1512
7482,-0.5132,0.3301,0.1512
7501,-0.5137,0.3298,0.1513
7516,-0.5145,0.3304,0.1516
7533,-0.5145,0.3309,0.1518
7551,-0.5147,0.3309,0.1518
7568,-0.5158,0.3327,0.1527
7591,-0.5155,0.3325,0.1519
7600,-0.5156,0.3324,0.1518
7618,-0.5157,0.3325,0.1518
7648,-0.5163,0.3326,0.152
7667,-0.5167,0.3343,0.1519
7683,-0.517,0.3345,0.152
7700,-0.5164,0.335,0.1518
7717,-0.5172,0.3356,0.1518
7735,-0.5174,0.3351,0.1516
7751,-0.5175,0.3353,0.1516
7768,-0.5172,0.3351,0.1516
7785,-0.5171,0.3351,0.1517
7804,-0.5174,0.3349,0.1513
7816,-0.5176,0.335,0.1513
7843,-0.5179,0.3345,0.1511
