time,x,y,z
17643,1.094,0.2576,-0.2047
17755,0.9997,0.2343,-0.2807
17781,0.9992,0.2336,-0.283
17787,1.001,0.2337,-0.2834
17804,1.001,0.2337,-0.2822
17838,1.002,0.2329,-0.2839
17854,0.9981,0.2348,-0.2853
17877,0.998,0.2373,-0.2844
17888,0.998,0.2418,-0.2839
17902,0.998,0.2423,-0.284
17922,0.9979,0.2403,-0.283
17936,0.9979,0.2394,-0.2826
17952,0.9979,0.2394,-0.2826
17985,0.997,0.2358,-0.2843
18004,0.9961,0.2348,-0.2839
18021,0.9961,0.2348,-0.284
18040,0.9971,0.2354,-0.2834
18055,0.9983,0.2344,-0.283
18072,0.9994,0.2332,-0.2821
18090,0.9995,0.2325,-0.2824
18104,0.9996,0.2324,-0.2824
18121,0.9994,0.2319,-0.2819
18139,0.9988,0.2317,-0.282
18153,0.9988,0.2316,-0.282
18185,0.9989,0.2318,-0.2812
18204,0.9986,0.2317,-0.2812
18223,0.9986,0.2317,-0.2812
18239,0.9982,0.231,-0.2815
18258,0.9981,0.2292,-0.2823
18279,0.9977,0.2279,-0.2824
18288,0.9977,0.2279,-0.2824
18302,0.9983,0.2294,-0.2822
18320,0.9993,0.2279,-0.279
18342,1.0,0.2273,-0.2765
18352,1.0,0.2273,-0.2765
18381,1.002,0.2296,-0.2762
18403,1.002,0.2287,-0.2761
18420,1.002,0.2286,-0.2759
18442,1.004,0.2241,-0.2772
18453,1.002,0.2181,-0.2774
18472,0.9968,0.2139,-0.2749
18488,0.9966,0.2128,-0.2745
18504,0.9946,0.2129,-0.2729
18520,0.9947,0.2132,-0.273
18827,1.052,0.2207,-0.1958
19004,0.9775,0.2317,-0.2114
19020,0.9834,0.2387,-0.13
19037,0.997,0.2439,-0.06356
19053,1.013,0.2487,-0.02319
19070,1.027,0.2484,0.007632
19089,1.032,0.2496,0.0288
19105,1.043,0.2514,0.05108
19119,1.048,0.2526,0.06528
19136,1.05,0.2566,0.0751
19151,1.055,0.2581,0.09297
19183,1.04,0.2607,0.09589
19205,1.027,0.261,0.1231
19223,1.006,0.2582,0.127
19237,1.003,0.2588,0.1416
19254,0.9743,0.2505,0.1391
19271,0.9458,0.2473,0.1341
19289,0.9369,0.2465,0.1448
19304,0.9089,0.2408,0.1362
19321,0.8818,0.239,0.126
19338,0.8496,0.2384,0.1188
19354,0.834,0.2371,0.1233
19382,0.8083,0.2383,0.09898
19404,0.7849,0.2386,0.09192
19421,0.7701,0.238,0.09158
19435,0.7551,0.2388,0.08557
19450,0.7411,0.2395,0.07854
19468,0.7288,0.2412,0.07052
19483,0.7147,0.2412,0.06803
19506,0.7082,0.2431,0.06034
19520,0.7058,0.2435,0.06196
19536,0.6994,0.2412,0.05755
19550,0.6887,0.2412,0.05492
19578,0.6997,0.2376,0.05417
19602,0.6889,0.2369,0.04632
19619,0.6816,0.2365,0.04369
19636,0.6871,0.2405,0.04544
19651,0.6891,0.2421,0.0479
19668,0.6923,0.2426,0.04693
19684,0.6883,0.2428,0.04542
19701,0.6913,0.2423,0.0459
19720,0.6963,0.2432,0.04547
19736,0.6993,0.2464,0.04453
19753,0.6975,0.2468,0.04345
19780,0.7001,0.2447,0.04624
19803,0.7002,0.2447,0.04477
19820,0.6993,0.2447,0.04422
19835,0.7008,0.2451,0.0449
19852,0.7022,0.246,0.04666
19869,0.7026,0.2451,0.04638
19888,0.7028,0.245,0.04507
19902,0.7026,0.2451,0.0449
19917,0.7038,0.2455,0.0435
19933,0.7046,0.2461,0.04172
19951,0.7043,0.2463,0.04127
19977,0.7072,0.2481,0.04071
20002,0.7082,0.248,0.04033
20017,0.7082,0.2482,0.03993
20034,0.7091,0.2475,0.04018
20050,0.7088,0.247,0.04057
20067,0.7097,0.2456,0.04045
20085,0.7098,0.2456,0.04016
20100,0.7112,0.2437,0.04036
20117,0.7128,0.2412,0.04219
20137,0.713,0.2374,0.04383
20152,0.7133,0.2368,0.04373
20178,0.719,0.222,0.05265
20200,0.7187,0.2126,0.05463
20218,0.7194,0.2102,0.0554
20235,0.722,0.2012,0.05589
20251,0.7232,0.1925,0.05741
20267,0.7254,0.1865,0.06022
20285,0.7263,0.1826,0.06124
20302,0.7261,0.174,0.06233
20317,0.7245,0.1673,0.06383
20332,0.7229,0.1636,0.06345
20351,0.7233,0.1594,0.06435
20377,0.717,0.1513,0.06235
20404,0.7113,0.1372,0.06066
20418,0.7106,0.1317,0.06104
20437,0.706,0.1308,0.05723
20450,0.7031,0.1282,0.05302
20467,0.7001,0.1243,0.05037
20485,0.6988,0.1198,0.04986
20503,0.6954,0.1165,0.04706
20519,0.6941,0.114,0.04521
20539,0.6903,0.1088,0.04381
20551,0.6887,0.1046,0.043
20582,0.6846,0.1062,0.03931
20602,0.6846,0.1038,0.03904
20619,0.6832,0.1007,0.03825
20635,0.6859,0.1028,0.03926
20652,0.6871,0.1044,0.04025
20669,0.6882,0.1054,0.04029
20693,0.6876,0.1034,0.03987
20703,0.6875,0.1052,0.03916
20720,0.6868,0.1057,0.03908
20739,0.6887,0.1059,0.03785
20754,0.6883,0.1048,0.03743
20786,0.6901,0.1066,0.03564
20803,0.6907,0.1061,0.03485
20819,0.6906,0.1053,0.03441
20840,0.6902,0.1057,0.03364
20851,0.6899,0.107,0.03265
20868,0.6896,0.1083,0.03114
20885,0.6894,0.1078,0.03054
20901,0.6876,0.1087,0.02873
20918,0.6871,0.1092,0.02803
20933,0.6871,0.1101,0.0274
20950,0.6869,0.1099,0.02678
20968,0.6875,0.1114,0.02702
20985,0.6875,0.1126,0.027
21000,0.6879,0.1122,0.02724
21018,0.6878,0.1121,0.02689
21035,0.6877,0.1119,0.02696
21060,0.6877,0.1118,0.02677
21072,0.687,0.1114,0.02586
21087,0.6869,0.1119,0.02602
21102,0.6868,0.1119,0.02575
21119,0.687,0.112,0.0259
21133,0.6873,0.1124,0.02585
21150,0.6872,0.1124,0.02557
21179,0.6875,0.1126,0.02615
21202,0.6872,0.1126,0.02573
21220,0.6873,0.1132,0.02482
21235,0.6873,0.1132,0.02456
21250,0.6876,0.1134,0.02418
21268,0.6872,0.1138,0.0238
21284,0.6872,0.1138,0.02351
21300,0.6868,0.1139,0.02462
21317,0.6866,0.1136,0.02484
21334,0.6869,0.1138,0.02479
21351,0.6869,0.1138,0.02466
21378,0.687,0.1138,0.02438
21400,0.6871,0.1138,0.02461
21419,0.687,0.1138,0.02447
21435,0.6875,0.1138,0.02509
21452,0.688,0.113,0.02607
21468,0.6875,0.1117,0.02558
21485,0.6874,0.1117,0.02538
21502,0.6871,0.1113,0.02543
21519,0.6873,0.1117,0.02551
21536,0.6873,0.112,0.02573
21553,0.6873,0.112,0.02562
21580,0.688,0.1129,0.02558
21602,0.6883,0.1138,0.02518
21619,0.6886,0.1142,0.02507
21636,0.6886,0.1142,0.02492
21656,0.6899,0.1147,0.02517
21668,0.6904,0.1146,0.0257
21685,0.6905,0.1146,0.02558
21707,0.6904,0.1138,0.02597
21719,0.6904,0.1136,0.02627
21738,0.6907,0.1135,0.0266
21751,0.6907,0.1135,0.02655
21784,0.6928,0.113,0.02702
21801,0.6934,0.1132,0.02742
21820,0.6956,0.1134,0.02834
21840,0.6959,0.1134,0.02835
21852,0.6983,0.1137,0.02924
21868,0.6985,0.1147,0.0296
21886,0.6989,0.1148,0.02967
21907,0.7057,0.1177,0.0333
21920,0.7134,0.1206,0.03562
21935,0.7277,0.1261,0.04181
21954,0.7308,0.1272,0.04301
21980,0.7487,0.134,0.0484
22003,0.7656,0.1441,0.05147
22019,0.7713,0.1466,0.05317
22035,0.7794,0.152,0.05812
22050,0.7888,0.1608,0.06386
22067,0.7961,0.1727,0.06596
22086,0.8026,0.1771,0.06836
22101,0.8036,0.1842,0.07117
22116,0.8035,0.1964,0.07826
22140,0.7996,0.2099,0.08658
22151,0.8041,0.2164,0.0902
22180,0.7881,0.2311,0.108
22202,0.7794,0.2528,0.1295
22220,0.7739,0.2615,0.1342
22235,0.7739,0.2701,0.1406
22252,0.7691,0.2803,0.15
22268,0.7595,0.2932,0.1625
22287,0.7578,0.3026,0.1701
22302,0.7453,0.3121,0.1825
22319,0.7288,0.3184,0.1915
22335,0.7188,0.3222,0.1977
22351,0.7138,0.3307,0.2057
22369,0.7024,0.3352,0.2122
22386,0.6898,0.3375,0.2189
22402,0.6836,0.3371,0.2215
22419,0.6773,0.3435,0.2284
22436,0.6666,0.3453,0.2303
22452,0.6498,0.3454,0.2324
22469,0.6468,0.3446,0.2298
22485,0.6396,0.3491,0.2346
22499,0.6366,0.349,0.2303
22518,0.6276,0.3512,0.2293
22533,0.6234,0.3525,0.2316
22550,0.6172,0.3559,0.2346
22578,0.6153,0.3559,0.2331
22599,0.6071,0.3606,0.2331
22617,0.6019,0.3634,0.2351
22632,0.5966,0.3661,0.2331
22652,0.5877,0.3689,0.2316
22667,0.5793,0.3703,0.2306
22686,0.5734,0.3731,0.2317
22701,0.567,0.3725,0.2294
22718,0.5628,0.3711,0.2258
22735,0.5603,0.3708,0.2235
22752,0.5549,0.3727,0.2236
22786,0.5542,0.3702,0.2151
22803,0.545,0.3709,0.209
